chr	start	end	value
chrI	1	1001	0.504899929541541
chrI	1001	2001	1.05849744576886
chrI	2001	3001	0.820179691956646
chrI	3001	4001	1.31573323541009
chrI	4001	5001	1.06261576296036
chrI	5001	6001	1.02888335025693
chrI	6001	7001	1.13001832329581
chrI	7001	8001	0.967608093634513
chrI	8001	9001	0.829254022957315
chrI	9001	10001	1.67101100847779
chrI	10001	11001	1.30603340777834
chrI	11001	12001	1.18764019769014
chrI	12001	13001	0.770206072935503
chrI	13001	14001	1.17021256516215
chrI	14001	15001	1.04010177100097
chrI	15001	16001	1.07357306112024
chrI	16001	17001	0.851573226544623
chrI	17001	18001	1.17447906214768
chrI	18001	19001	0.797062097176013
chrI	19001	20001	1.06071665893504
chrI	20001	21001	1.27665859297232
chrI	21001	22001	1.29748449157619
chrI	22001	23001	0.935652236710657
chrI	23001	24001	0.947473304256279
chrI	24001	25001	1.02947066829609
chrI	25001	26001	1.14542408404057
chrI	26001	27001	1.11624368866718
chrI	27001	28001	1.5275200180606
chrI	28001	29001	0.793627912763726
chrI	29001	30001	1.01900732019056
chrI	30001	31001	0.98189242659026
chrI	31001	32001	0.623426076024746
chrI	32001	33001	1.1449252625021
chrI	33001	34001	0.754570165404364
chrI	34001	35001	1.28418215405838
chrI	35001	36001	1.36185278569219
chrI	36001	37001	0.895061682158988
chrI	37001	38001	0.774958696612304
chrI	38001	39001	1.04493491202917
chrI	39001	40001	1.20525213801239
chrI	40001	41001	1.25963700344159
chrI	41001	42001	1.34345687458146
chrI	42001	43001	0.812121829931842
chrI	43001	44001	0.966854602832512
chrI	44001	45001	1.06472824313168
chrI	45001	46001	0.932749027237354
chrI	46001	47001	0.978487058687236
chrI	47001	48001	0.893979443384284
chrI	48001	49001	0.843772757601754
chrI	49001	50001	1.13912561967765
chrI	50001	51001	1.03302640409484
chrI	51001	52001	1.25973265218386
chrI	52001	53001	1.00777307366638
chrI	53001	54001	0.703600493885019
chrI	54001	55001	0.972905677601668
chrI	55001	56001	1.26721062780948
chrI	56001	57001	1.1591044382342
chrI	57001	58001	1.136505554761
chrI	58001	59001	1.40024654221904
chrI	59001	60001	1.36745382400693
chrI	60001	61001	0.881277456369878
chrI	61001	62001	0.686965624460183
chrI	62001	63001	1.03134577082122
chrI	63001	64001	0.811348732415006
chrI	64001	65001	0.862082268409124
chrI	65001	66001	0.851379850726447
chrI	66001	67001	1.00169845492595
chrI	67001	68001	0.741744918960638
chrI	68001	69001	1.11614075000769
chrI	69001	70001	0.792967538273452
chrI	70001	71001	0.849740016176771
chrI	71001	72001	1.26394626851248
chrI	72001	73001	1.00695003491763
chrI	73001	74001	1.16706351967386
chrI	74001	75001	1.30075535342145
chrI	75001	76001	0.878917771560901
chrI	76001	77001	0.941214129616247
chrI	77001	78001	0.939439862652407
chrI	78001	79001	1.00387005043685
chrI	79001	80001	0.975598083378762
chrI	80001	81001	1.30672178250858
chrI	81001	82001	1.04383997283127
chrI	82001	83001	1.12180884242335
chrI	83001	84001	1.1093685012138
chrI	84001	85001	0.952304033060647
chrI	85001	86001	1.05097289371483
chrI	86001	87001	1.58118782749345
chrI	87001	88001	1.35517598952425
chrI	88001	89001	1.08112537206963
chrI	89001	90001	1.18679435792308
chrI	90001	91001	0.796504596848517
chrI	91001	92001	1.03071037664345
chrI	92001	93001	1.23134692866146
chrI	93001	94001	0.915223692072801
chrI	94001	95001	1.1477562996203
chrI	95001	96001	1.71101710870026
chrI	96001	97001	1.16795471756733
chrI	97001	98001	0.992812887236679
chrI	98001	99001	0.908391869179408
chrI	99001	100001	0.919553653726332
chrI	100001	101001	0.822187917694233
chrI	101001	102001	0.806194219139682
chrI	102001	103001	0.789188565272594
chrI	103001	104001	1.07176114108344
chrI	104001	105001	1.09030980767557
chrI	105001	106001	1.11388671093249
chrI	106001	107001	1.61226930899294
chrI	107001	108001	0.940944531266203
chrI	108001	109001	1.21907995885053
chrI	109001	110001	0.977958589815333
chrI	110001	111001	1.18403376651111
