chr	start	end	value
chrI	1	1001	0.566423178589006
chrI	1001	2001	0.909781964907085
chrI	2001	3001	0.713961779806047
chrI	3001	4001	1.54013899883515
chrI	4001	5001	0.987410995912703
chrI	5001	6001	1.28237791932059
chrI	6001	7001	1.15952828899656
chrI	7001	8001	0.921096712564045
chrI	8001	9001	1.11600770671081
chrI	9001	10001	1.61840490551107
chrI	10001	11001	1.29043638595203
chrI	11001	12001	1.23345309027624
chrI	12001	13001	0.696030176311031
chrI	13001	14001	1.20743004837836
chrI	14001	15001	0.947858419837495
chrI	15001	16001	0.906074811627774
chrI	16001	17001	0.731197559115179
chrI	17001	18001	1.21566152083569
chrI	18001	19001	0.930818747287719
chrI	19001	20001	1.08694692761945
chrI	20001	21001	1.41544507456008
chrI	21001	22001	0.978622386589236
chrI	22001	23001	1.08684453266135
chrI	23001	24001	0.938283952474056
chrI	24001	25001	0.87240719018094
chrI	25001	26001	1.37617729248603
chrI	26001	27001	1.14465665743328
chrI	27001	28001	1.6049745485298
chrI	28001	29001	0.816256376530812
chrI	29001	30001	0.822274294124482
chrI	30001	31001	0.977711506787904
chrI	31001	32001	0.780844112879214
chrI	32001	33001	0.99432704419676
chrI	33001	34001	0.660309693718285
chrI	34001	35001	1.06031991022048
chrI	35001	36001	1.36077810385645
chrI	36001	37001	1.03990052956025
chrI	37001	38001	0.823401436212847
chrI	38001	39001	0.885738803064974
chrI	39001	40001	1.30057210262459
chrI	40001	41001	1.3737315007651
chrI	41001	42001	1.15424509440234
chrI	42001	43001	0.896698698312762
chrI	43001	44001	1.1024380387931
chrI	44001	45001	1.02095532474514
chrI	45001	46001	0.790905642023346
chrI	46001	47001	1.20297249548671
chrI	47001	48001	0.981446142800461
chrI	48001	49001	0.958669335621009
chrI	49001	50001	1.15479845390494
chrI	50001	51001	0.99763855638917
chrI	51001	52001	1.10954246164135
chrI	52001	53001	1.00682924075642
chrI	53001	54001	0.778679127950467
chrI	54001	55001	0.881127058165864
chrI	55001	56001	1.51627111839464
chrI	56001	57001	1.34875229050663
chrI	57001	58001	1.12804675550083
chrI	58001	59001	1.04723021933302
chrI	59001	60001	1.03302422026147
chrI	60001	61001	0.900175840795064
chrI	61001	62001	0.676124373812403
chrI	62001	63001	1.11876825903895
chrI	63001	64001	0.78085616940211
chrI	64001	65001	0.851457137805211
chrI	65001	66001	0.995203059842227
chrI	66001	67001	0.818596348321909
chrI	67001	68001	0.880868922047852
chrI	68001	69001	1.00614048986754
chrI	69001	70001	0.821505209568819
chrI	70001	71001	0.966917614015128
chrI	71001	72001	1.05123215191708
chrI	72001	73001	1.12366050884229
chrI	73001	74001	1.30220614194453
chrI	74001	75001	1.03178147657808
chrI	75001	76001	0.918219740294691
chrI	76001	77001	1.12368731160114
chrI	77001	78001	0.931956021646013
chrI	78001	79001	0.948075070565322
chrI	79001	80001	1.03461395001865
chrI	80001	81001	0.953474196282982
chrI	81001	82001	0.952088910504613
chrI	82001	83001	1.03456129582183
chrI	83001	84001	1.20140770040246
chrI	84001	85001	0.869106031269717
chrI	85001	86001	1.03869778869779
chrI	86001	87001	1.68453226016506
chrI	87001	88001	1.34685591104214
chrI	88001	89001	1.01612953325143
chrI	89001	90001	1.35281848871483
chrI	90001	91001	0.812345179490638
chrI	91001	92001	1.01131541725601
chrI	92001	93001	1.24138974465277
chrI	93001	94001	0.911143031511886
chrI	94001	95001	1.26425037395006
chrI	95001	96001	1.24168686607206
chrI	96001	97001	1.13527811219635
chrI	97001	98001	0.904412185234403
chrI	98001	99001	0.864553075622353
chrI	99001	100001	0.821077348493041
chrI	100001	101001	1.00801031645927
chrI	101001	102001	0.906197300735014
chrI	102001	103001	0.718683390404371
chrI	103001	104001	0.81418409578006
chrI	104001	105001	0.972002001566443
chrI	105001	106001	0.848285202019925
chrI	106001	107001	1.60442647508292
chrI	107001	108001	1.12444872250017
chrI	108001	109001	1.15654180515047
chrI	109001	110001	1.32949076664801
chrI	110001	111001	1.17543260201871
chrI	111001	112001	1.00376661066788
chrI	112001	113001	1.11614026855552
chrI	113001	114001	1.04238004536449
chrI	114001	115001	1.23006075241748
chrI	115001	116001	1.39745679981482
chrI	116001	117001	1.06430297987003
chrI	117001	118001	1.02422314906043
chrI	118001	119001	0.966042928401365
chrI	119001	120001	0.922296231200943
chrI	120001	121001	0.953359710838118
chrI	121001	122001	1.30635756917382
chrI	122001	123001	0.795451931816074
chrI	123001	124001	0.993864189089316
chrI	124001	125001	0.841057362901177
chrI	125001	126001	0.842042899496588
chrI	126001	127001	0.884809147708705
chrI	127001	128001	0.894865977684854
chrI	128001	129001	1.15181732006829
chrI	129001	130001	1.08142026822684
chrI	130001	131001	1.09856347392895
chrI	131001	132001	1.0917523677611
chrI	132001	133001	1.16256380035792
chrI	133001	134001	1.14011873108061
chrI	134001	135001	1.22686635244032
chrI	135001	136001	0.508272320486014
chrI	136001	137001	1.03628225883249
chrI	137001	138001	1.18514019360571
chrI	138001	139001	1.09354181904442
chrI	139001	140001	1.06118941556453
chrI	140001	141001	1.1657144281014
chrI	141001	142001	1.30397088491103
chrI	142001	143001	0.988981921794011
chrI	143001	144001	0.858959654567535
chrI	144001	145001	1.0406800255141
chrI	145001	146001	0.946009822213738
chrI	146001	147001	1.00564266372643
chrI	147001	148001	0.998309571355594
chrI	148001	149001	0.890753711638497
chrI	149001	150001	1.10373102548093
chrI	150001	151001	0.881190436993543
chrI	151001	152001	0.721710774576187
chrI	152001	153001	0.926634120395874
chrI	153001	154001	0.720796557326659
chrI	154001	155001	1.1559143112169
chrI	155001	156001	0.81276607616125
chrI	156001	157001	0.866603110290174
chrI	157001	158001	1.17150729977012
chrI	158001	159001	1.15190733441095
chrI	159001	160001	1.18938782544941
chrI	160001	161001	1.38570989695915
chrI	161001	162001	0.744157310898632
chrI	162001	163001	0.805790595114216
chrI	163001	164001	0.91238922318195
chrI	164001	165001	0.877017789024436
chrI	165001	166001	0.985382214561886
chrI	166001	167001	0.753028931900649
chrI	167001	168001	1.14538438355529
chrI	168001	169001	0.850921742133589
chrI	169001	170001	0.846279145263238
chrI	170001	171001	1.09713469071329
chrI	171001	172001	1.37340303011897
chrI	172001	173001	0.918590401147432
chrI	173001	174001	0.950409968133481
chrI	174001	175001	1.27643788238769
chrI	175001	176001	1.10402128542836
chrI	176001	177001	0.928875253402838
chrI	177001	178001	1.13318767906498
chrI	178001	179001	1.26855121852472
chrI	179001	180001	1.18088777938334
chrI	180001	181001	0.839172067234268
chrI	181001	182001	0.696289980076578
chrI	182001	183001	1.28264715362339
chrI	183001	184001	0.970295437680826
chrI	184001	185001	0.862577915947275
chrI	185001	186001	1.02956451886982
chrI	186001	187001	1.38654729098301
chrI	187001	188001	0.835448403435004
chrI	188001	189001	0.798851235908751
chrI	189001	190001	1.01949757015206
chrI	190001	191001	0.944055074862352
chrI	191001	192001	0.93419095818372
chrI	192001	193001	1.04574220484635
chrI	193001	194001	1.17733012596129
chrI	194001	195001	1.05641678254956
chrI	195001	196001	0.939491717685662
chrI	196001	197001	1.29106153680353
chrI	197001	198001	1.23924708920218
chrI	198001	199001	1.12677788892833
chrI	199001	200001	0.828136094342071
chrI	200001	201001	1.36725556014695
chrI	201001	202001	1.2676040337331
chrI	202001	203001	1.06650303205313
chrI	203001	204001	1.09345992510605
chrI	204001	205001	1.36979932072235
chrI	205001	206001	0.919333402067653
chrI	206001	207001	0.800380080094927
chrI	207001	208001	1.00604774583008
chrI	208001	209001	1.13358468875626
chrI	209001	210001	1.01885687993978
chrI	210001	211001	0.766109693877551
chrI	211001	212001	0.816773577180292
chrI	212001	213001	1.87921501132576
chrI	213001	214001	0.867520241969057
chrI	214001	215001	0.764666784416164
chrI	215001	216001	0.977797549011947
chrI	216001	217001	0.815330878961448
chrI	217001	218001	1.16065289610695
chrI	218001	219001	1.03037033818376
chrI	219001	220001	1.01851387889763
chrI	220001	221001	0.921013367500899
chrI	221001	222001	1.20256030633012
chrI	222001	223001	1.04662016892757
chrI	223001	224001	1.37393312678328
chrI	224001	225001	0.856241907029695
chrI	225001	226001	1.11567065966505
chrI	226001	227001	0.921901637163727
chrI	227001	228001	1.01194931809468
chrI	228001	229001	0.858927748198902
chrI	229001	230001	0.818676385617139
chrI	230001	231001	0.930172435430838
chrI	231001	232001	1.41644679127957
chrI	232001	233001	0.955642933507451
chrI	233001	234001	0.807181951409174
chrI	234001	235001	1.23630435742509
chrI	235001	236001	1.14370318585838
chrI	236001	237001	1.01176425147009
chrI	237001	238001	0.825730199817183
chrI	238001	239001	1.02030031676413
chrI	239001	240001	1.35922318037276
chrI	240001	241001	1.02476886851683
chrI	241001	242001	1.16735911997237
chrI	242001	243001	0.910540456839621
chrI	243001	244001	1.11021336164376
chrI	244001	245001	0.809368822366563
chrI	245001	246001	0.919149274340151
chrI	246001	247001	0.933532399844661
chrI	247001	248001	0.900681849629482
chrI	248001	249001	1.50334651843946
chrI	249001	250001	1.10464038305361
chrI	250001	251001	1.02947095098994
chrI	251001	252001	1.3378095806116
chrI	252001	253001	1.09501813594245
chrI	253001	254001	1.11315023719382
chrI	254001	255001	0.771984253353
chrI	255001	256001	0.837998713307663
chrI	256001	257001	1.25086462167939
chrI	257001	258001	1.03113393967011
chrI	258001	259001	1.33542031167352
chrI	259001	260001	1.37863011255153
chrI	260001	261001	1.42042455651789
chrI	261001	262001	0.864885580314203
chrI	262001	263001	1.47140594635779
chrI	263001	264001	0.898477553930137
chrI	264001	265001	0.589691316743515
chrI	265001	266001	1.12211207939414
chrI	266001	267001	1.05010086851305
chrI	267001	268001	0.846661559821899
chrI	268001	269001	1.12662684797848
chrI	269001	270001	1.31370732065717
chrI	270001	271001	1.21165616917093
chrI	271001	272001	0.897529965828186
chrI	272001	273001	1.36912512789474
chrI	273001	274001	0.939088141797067
chrI	274001	275001	1.26777807007516
chrI	275001	276001	1.26580312054657
chrI	276001	277001	1.06115868278702
chrI	277001	278001	1.33115053074432
chrI	278001	279001	1.49830037108988
chrI	279001	280001	1.05886545363303
chrI	280001	281001	0.787480047126786
chrI	281001	282001	0.970865362946641
chrI	282001	283001	1.16113021088158
chrI	283001	284001	0.686033929317864
chrI	284001	285001	1.1296839439341
chrI	285001	286001	1.35181208470388
chrI	286001	287001	1.06960012594458
chrI	287001	288001	0.869016360135835
chrI	288001	289001	1.20190901679007
chrI	289001	290001	1.41643282220581
chrI	290001	291001	0.916972409064799
chrI	291001	292001	0.701435749484466
chrI	292001	293001	0.948320121310577
chrI	293001	294001	0.87627468605655
chrI	294001	295001	1.57602412747565
chrI	295001	296001	0.979506978293273
chrI	296001	297001	0.782703613389492
chrI	297001	298001	0.98947774709777
chrI	298001	299001	1.21033034888062
chrI	299001	300001	1.00607030271981
chrI	300001	301001	1.07707998316371
chrI	301001	302001	0.836708457903366
chrI	302001	303001	1.10933261433962
chrI	303001	304001	1.25750737858253
chrI	304001	305001	0.960900961061678
chrI	305001	306001	1.01294431866
chrI	306001	307001	0.928500177783757
chrI	307001	308001	0.860812908110154
chrI	308001	309001	1.14396670966539
chrI	309001	310001	1.00461503716578
chrI	310001	311001	1.00031497096361
chrI	311001	312001	0.837896549197743
chrI	312001	313001	1.0100894033239
chrI	313001	314001	0.748857540978694
chrI	314001	315001	0.707241193474107
chrI	315001	316001	1.15923343512618
chrI	316001	317001	1.04508279101132
chrI	317001	318001	1.22375365760667
chrI	318001	319001	0.869067096786656
chrI	319001	320001	0.948759007205764
chrI	320001	321001	0.921989109003055
chrI	321001	322001	0.80709299872504
chrI	322001	323001	0.936545767723966
chrI	323001	324001	0.878756614007023
chrI	324001	325001	1.14245286403674
chrI	325001	326001	0.956601011603689
chrI	326001	327001	0.873383739451938
chrI	327001	328001	1.1937240524074
chrI	328001	329001	0.83418756278685
chrI	329001	330001	1.13362062426997
chrI	330001	331001	1.26992394470839
chrI	331001	332001	1.38393609887891
chrI	332001	333001	1.14959754685056
chrI	333001	334001	0.959401432690145
chrI	334001	335001	1.01403624681712
chrI	335001	336001	1.33760754527551
chrI	336001	337001	1.54804906289646
chrI	337001	338001	1.03529033082259
chrI	338001	339001	0.887227135096138
chrI	339001	340001	1.09734519796413
chrI	340001	341001	0.791812243064574
chrI	341001	342001	0.978369930150889
chrI	342001	343001	0.861517126212847
chrI	343001	344001	0.891690356439974
chrI	344001	345001	0.860898778704399
chrI	345001	346001	1.30682030430597
chrI	346001	347001	1.14014643985136
chrI	347001	348001	0.857091267864669
chrI	348001	349001	0.795216256123916
chrI	349001	350001	1.14752853012863
chrI	350001	351001	0.72681356555522
chrI	351001	352001	1.16628821058152
chrI	352001	353001	1.28687682566681
chrI	353001	354001	1.18237284519112
chrI	354001	355001	1.34488347539311
chrI	355001	356001	0.858604365700773
chrI	356001	357001	1.08175351349624
chrI	357001	358001	0.905099680732974
chrI	358001	359001	1.17980383996621
chrI	359001	360001	0.761735642212275
chrI	360001	361001	0.954060578455933
chrI	361001	362001	1.20837974862036
chrI	362001	363001	1.05089432053018
chrI	363001	364001	1.25666772689825
chrI	364001	365001	0.862619439868204
chrI	365001	366001	1.02896123105062
chrI	366001	367001	1.17284689472466
chrI	367001	368001	0.843735720534402
chrI	368001	369001	1.0439796262227
chrI	369001	370001	0.977614588138059
chrI	370001	371001	1.22445101637531
chrI	371001	372001	1.13781071357041
chrI	372001	373001	1.03960630115877
chrI	373001	374001	0.826706641897636
chrI	374001	375001	1.31767852374705
chrI	375001	376001	0.847495703682036
chrI	376001	377001	1.52996907922754
chrI	377001	378001	1.22372059194787
chrI	378001	379001	0.7087779886815
chrI	379001	380001	1.00650271931899
chrI	380001	381001	0.925098124727431
chrI	381001	382001	1.25677224421755
chrI	382001	383001	0.878813338485178
chrI	383001	384001	1.37422434012137
chrI	384001	385001	0.936522745482062
chrI	385001	386001	1.19118578001817
chrI	386001	387001	1.17506320247977
chrI	387001	388001	0.987970155943292
chrI	388001	389001	1.32014047917129
chrI	389001	390001	0.825708070086195
chrI	390001	391001	0.830565274501712
chrI	391001	392001	0.986111892662901
chrI	392001	393001	1.13050023951276
chrI	393001	394001	1.11853643687637
chrI	394001	395001	1.05003406846045
chrI	395001	396001	1.24117220467344
chrI	396001	397001	1.29554006469456
chrI	397001	398001	1.01520014947298
